Origin,Destination,BusType,DepDateTime,ArrDateTime,Profit,SchType
A4,E2,T1,2020-01-01 17:45:00,2020-01-01 20:34:00,277.26461326679635,A
A4,E3,T1,2020-01-01 13:45:00,2020-01-01 16:36:00,280.61150019323105,A
A4,E4,T1,2020-01-01 15:45:00,2020-01-01 18:31:00,277.5440621859641,A
A4,E5,T1,2020-01-01 17:45:00,2020-01-01 20:39:00,281.5397199203056,A
A5,B1,T1,2020-01-01 15:45:00,2020-01-01 17:50:00,200.05960096752838,A
A5,B2,T1,2020-01-01 13:30:00,2020-01-01 15:44:00,209.56826439237716,A
A5,B3,T1,2020-01-01 15:00:00,2020-01-01 17:04:00,207.49621870767598,A
A5,B4,T1,2020-01-01 14:15:00,2020-01-01 16:23:00,202.1782308011235,A
A5,B5,T1,2020-01-01 13:30:00,2020-01-01 15:31:00,200.3182107132176,A
A5,C1,T1,2020-01-01 13:30:00,2020-01-01 15:45:00,233.11645539646977,A
A5,C2,T1,2020-01-01 15:15:00,2020-01-01 17:34:00,229.5687037689769,A
A5,C3,T1,2020-01-01 17:30:00,2020-01-01 19:58:00,228.92302550903386,A
A5,C4,T1,2020-01-01 17:15:00,2020-01-01 19:45:00,226.47677042899963,A
A5,C5,T1,2020-01-01 13:45:00,2020-01-01 16:09:00,225.59692004762408,A
A5,D1,T1,2020-01-01 13:45:00,2020-01-01 16:23:00,255.43181518503619,A
A5,D2,T1,2020-01-01 15:30:00,2020-01-01 18:08:00,255.64193561838223,A
A5,D3,T1,2020-01-01 13:00:00,2020-01-01 15:32:00,253.20999945830698,A
A5,D4,T1,2020-01-01 14:30:00,2020-01-01 17:09:00,259.9291929160576,A
A5,D5,T1,2020-01-01 14:15:00,2020-01-01 16:58:00,254.95563070229124,A
A5,E1,T1,2020-01-01 13:15:00,2020-01-01 16:03:00,277.00050067033277,A
A5,E2,T1,2020-01-01 13:15:00,2020-01-01 16:15:00,284.819582891474,A
A5,E3,T1,2020-01-01 13:45:00,2020-01-01 16:42:00,282.0043581238536,A
A5,E4,T1,2020-01-01 16:45:00,2020-01-01 19:35:00,282.4183725022452,A
A5,E5,T1,2020-01-01 17:00:00,2020-01-01 19:53:00,275.61208931887563,A
B1,A1,T1,2020-01-01 14:45:00,2020-01-01 16:52:00,214.64884255809287,A
B1,A2,T1,2020-01-01 15:15:00,2020-01-01 17:22:00,213.29549228282897,A
B1,A3,T1,2020-01-01 16:00:00,2020-01-01 18:12:00,215.78641480374924,A
B1,A4,T1,2020-01-01 14:45:00,2020-01-01 16:59:00,213.36956820939446,A
B1,A5,T1,2020-01-01 15:15:00,2020-01-01 17:29:00,210.7554695284895,A
B1,C1,T1,2020-01-01 13:00:00,2020-01-01 16:02:00,309.8360912417537,A
B1,C2,T1,2020-01-01 17:00:00,2020-01-01 20:13:00,303.4770861771261,A
B1,C3,T1,2020-01-01 13:30:00,2020-01-01 16:31:00,308.1974479412097,A
B1,C4,T1,2020-01-01 17:15:00,2020-01-01 20:30:00,307.0055598213948,A
B1,C5,T1,2020-01-01 14:15:00,2020-01-01 17:16:00,307.7037255300452,A
B1,D1,T1,2020-01-01 15:15:00,2020-01-01 18:52:00,350.5577910509117,A
B1,D2,T1,2020-01-01 14:00:00,2020-01-01 17:43:00,357.88855624079656,A
B1,D3,T1,2020-01-01 15:30:00,2020-01-01 19:13:00,359.64496337043056,A
B1,D4,T1,2020-01-01 13:15:00,2020-01-01 16:47:00,356.8207950799652,A
B1,D5,T1,2020-01-01 14:45:00,2020-01-01 18:24:00,352.2629880730486,A
B1,E1,T1,2020-01-01 15:15:00,2020-01-01 19:09:00,381.2241030784115,A
B1,E2,T1,2020-01-01 15:45:00,2020-01-01 19:41:00,380.73163356022076,A
B1,E3,T1,2020-01-01 16:45:00,2020-01-01 20:34:00,379.1102231904815,A
B1,E4,T1,2020-01-01 14:00:00,2020-01-01 17:52:00,378.9053910802422,A
B1,E5,T1,2020-01-01 14:15:00,2020-01-01 18:15:00,376.4852723927997,A
B2,A1,T1,2020-01-01 16:15:00,2020-01-01 18:33:00,214.44131166533873,A
B2,A2,T1,2020-01-01 17:00:00,2020-01-01 19:13:00,216.18267237292386,A
B2,A3,T1,2020-01-01 14:00:00,2020-01-01 16:19:00,218.41965575731095,A
B2,A4,T1,2020-01-01 13:45:00,2020-01-01 16:01:00,214.1474682359597,A
B2,A5,T1,2020-01-01 14:45:00,2020-01-01 16:52:00,215.63539026237308,A
B2,C1,T1,2020-01-01 14:15:00,2020-01-01 17:25:00,305.1282699856933,A
B2,C2,T1,2020-01-01 14:30:00,2020-01-01 17:43:00,300.0827881245229,A
B2,C3,T1,2020-01-01 16:00:00,2020-01-01 19:02:00,304.32418219092733,A
B2,C4,T1,2020-01-01 17:15:00,2020-01-01 20:29:00,304.31512511003257,A
B2,C5,T1,2020-01-01 15:15:00,2020-01-01 18:27:00,303.5939097062044,A
B2,D1,T1,2020-01-01 13:15:00,2020-01-01 16:57:00,356.23960287364326,A
B2,D2,T1,2020-01-01 13:45:00,2020-01-01 17:21:00,353.1931101413644,A
B2,D3,T1,2020-01-01 15:15:00,2020-01-01 18:58:00,359.64417974685597,A
B2,D4,T1,2020-01-01 15:45:00,2020-01-01 19:23:00,350.9069348916315,A
B2,D5,T1,2020-01-01 14:15:00,2020-01-01 17:58:00,357.9771288216706,A
B2,E1,T1,2020-01-01 15:00:00,2020-01-01 18:50:00,384.7899389866165,A
B2,E2,T1,2020-01-01 14:00:00,2020-01-01 17:51:00,376.7272157159946,A
B2,E3,T1,2020-01-01 13:45:00,2020-01-01 17:41:00,381.9312488508966,A
B2,E4,T1,2020-01-01 16:30:00,2020-01-01 20:19:00,382.8560696260272,A
B2,E5,T1,2020-01-01 17:30:00,2020-01-01 21:15:00,380.851400892934,A
B3,A1,T1,2020-01-01 15:00:00,2020-01-01 17:06:00,215.9224762448718,A
B3,A2,T1,2020-01-01 14:45:00,2020-01-01 17:00:00,211.3227672924214,A
B3,A3,T1,2020-01-01 13:00:00,2020-01-01 15:09:00,217.00415468756884,A
B3,A4,T1,2020-01-01 15:45:00,2020-01-01 18:01:00,211.28293810656263,A
B3,A5,T1,2020-01-01 13:15:00,2020-01-01 15:22:00,215.8633077391633,A
B3,C1,T1,2020-01-01 14:00:00,2020-01-01 17:14:00,306.6173826214064,A
B3,C2,T1,2020-01-01 13:30:00,2020-01-01 16:38:00,309.9355045124597,A
B3,C3,T1,2020-01-01 13:30:00,2020-01-01 16:38:00,301.7934908313681,A
B3,C4,T1,2020-01-01 17:15:00,2020-01-01 20:24:00,300.0676547839063,A
B3,C5,T1,2020-01-01 14:30:00,2020-01-01 17:43:00,304.04686155948775,A
B3,D1,T1,2020-01-01 17:45:00,2020-01-01 21:22:00,356.45501115715126,A
B3,D2,T1,2020-01-01 15:45:00,2020-01-01 19:16:00,356.8890808598092,A
B3,D3,T1,2020-01-01 15:00:00,2020-01-01 18:33:00,353.28472770247083,A
B3,D4,T1,2020-01-01 15:45:00,2020-01-01 19:18:00,352.2187629568714,A
B3,D5,T1,2020-01-01 17:30:00,2020-01-01 21:11:00,355.6730340494561,A
B3,E1,T1,2020-01-01 15:00:00,2020-01-01 18:54:00,380.7618104490515,A
B3,E2,T1,2020-01-01 17:45:00,2020-01-01 21:33:00,377.6559214229345,A
B3,E3,T1,2020-01-01 16:45:00,2020-01-01 20:43:00,379.435468060136,A
B3,E4,T1,2020-01-01 14:15:00,2020-01-01 18:14:00,380.0627522879263,A
B3,E5,T1,2020-01-01 13:15:00,2020-01-01 17:03:00,376.72238109402946,A
B4,A1,T1,2020-01-01 17:45:00,2020-01-01 19:56:00,210.21580593838107,A
B4,A2,T1,2020-01-01 14:45:00,2020-01-01 16:51:00,213.5397558344819,A
B4,A3,T1,2020-01-01 15:15:00,2020-01-01 17:21:00,213.85816347078804,A
B4,A4,T1,2020-01-01 16:15:00,2020-01-01 18:21:00,216.51795428715775,A
B4,A5,T1,2020-01-01 13:45:00,2020-01-01 16:03:00,210.0992070325064,A
B4,C1,T1,2020-01-01 15:30:00,2020-01-01 18:33:00,307.522036724458,A
B4,C2,T1,2020-01-01 17:00:00,2020-01-01 20:08:00,302.13443438201074,A
B4,C3,T1,2020-01-01 13:15:00,2020-01-01 16:22:00,303.0395599258327,A
B4,C4,T1,2020-01-01 17:00:00,2020-01-01 20:09:00,307.62822589940873,A
B4,C5,T1,2020-01-01 17:15:00,2020-01-01 20:28:00,309.1125386190515,A
B4,D1,T1,2020-01-01 17:45:00,2020-01-01 21:27:00,355.1870062583311,A
B4,D2,T1,2020-01-01 14:45:00,2020-01-01 18:25:00,350.29401247473476,A
B4,D3,T1,2020-01-01 17:00:00,2020-01-01 20:32:00,354.64156483015705,A
B4,D4,T1,2020-01-01 13:45:00,2020-01-01 17:16:00,355.35424289669874,A
B4,D5,T1,2020-01-01 17:00:00,2020-01-01 20:39:00,358.6370095335567,A
B4,E1,T1,2020-01-01 16:00:00,2020-01-01 19:52:00,384.5722778444859,A
B4,E2,T1,2020-01-01 13:00:00,2020-01-01 16:56:00,382.34245920756035,A
B4,E3,T1,2020-01-01 16:45:00,2020-01-01 20:34:00,379.9181180067347,A
B4,E4,T1,2020-01-01 16:15:00,2020-01-01 20:15:00,376.13739847025266,A
B4,E5,T1,2020-01-01 17:30:00,2020-01-01 21:27:00,380.57859399382045,A
B5,A1,T1,2020-01-01 17:45:00,2020-01-01 20:03:00,214.2097479667029,A
B5,A2,T1,2020-01-01 13:30:00,2020-01-01 15:42:00,215.57470311975766,A
B5,A3,T1,2020-01-01 17:45:00,2020-01-01 20:00:00,214.9367641627957,A
B5,A4,T1,2020-01-01 15:00:00,2020-01-01 17:14:00,216.32683968897848,A
B5,A5,T1,2020-01-01 17:30:00,2020-01-01 19:45:00,216.44292462639257,A
B5,C1,T1,2020-01-01 16:30:00,2020-01-01 19:35:00,306.8153759104498,A
B5,C2,T1,2020-01-01 16:00:00,2020-01-01 19:03:00,303.7753678325344,A
B5,C3,T1,2020-01-01 14:15:00,2020-01-01 17:19:00,302.4640405052704,A
B5,C4,T1,2020-01-01 16:00:00,2020-01-01 19:02:00,300.2187178018076,A
B5,C5,T1,2020-01-01 13:45:00,2020-01-01 16:49:00,308.1727189740607,A
B5,D1,T1,2020-01-01 15:15:00,2020-01-01 18:48:00,359.0963544607591,A
B5,D2,T1,2020-01-01 14:45:00,2020-01-01 18:20:00,359.442865457568,A
B5,D3,T1,2020-01-01 16:15:00,2020-01-01 19:58:00,355.24591520070953,A
B5,D4,T1,2020-01-01 13:45:00,2020-01-01 17:24:00,352.9999041171759,A
B5,D5,T1,2020-01-01 16:30:00,2020-01-01 20:08:00,357.559288961283,A
B5,E1,T1,2020-01-01 14:45:00,2020-01-01 18:37:00,379.0537716253851,A
B5,E2,T1,2020-01-01 15:00:00,2020-01-01 18:48:00,375.9869261916193,A
B5,E3,T1,2020-01-01 14:45:00,2020-01-01 18:42:00,377.86767483079797,A
B5,E4,T1,2020-01-01 15:00:00,2020-01-01 18:54:00,377.180019455403,A
B5,E5,T1,2020-01-01 14:45:00,2020-01-01 18:43:00,378.8718522893739,A
C1,A1,T1,2020-01-01 15:15:00,2020-01-01 17:35:00,233.61006516401014,A
C1,A2,T1,2020-01-01 13:00:00,2020-01-01 15:31:00,234.4821471241958,A
C1,A3,T1,2020-01-01 17:30:00,2020-01-01 19:52:00,231.43663901076474,A
C1,A4,T1,2020-01-01 17:30:00,2020-01-01 19:52:00,234.49282902168136,A
C1,A5,T1,2020-01-01 17:30:00,2020-01-01 19:50:00,239.4137676723081,A
C1,B1,T1,2020-01-01 15:00:00,2020-01-01 18:04:00,298.299491024121,A
C1,B2,T1,2020-01-01 14:45:00,2020-01-01 17:48:00,295.17303345168494,A
C1,B3,T1,2020-01-01 16:45:00,2020-01-01 19:42:00,302.93469306075747,A
C1,B4,T1,2020-01-01 17:45:00,2020-01-01 20:52:00,301.6592427170828,A
C1,B5,T1,2020-01-01 15:00:00,2020-01-01 18:00:00,298.08594169362374,A
C1,D1,T1,2020-01-01 16:15:00,2020-01-01 20:27:00,400.6125744664832,A
C1,D2,T1,2020-01-01 15:30:00,2020-01-01 19:31:00,408.9112433128957,A
C1,D3,T1,2020-01-01 13:00:00,2020-01-01 17:04:00,401.468818647502,A
C1,D4,T1,2020-01-01 14:45:00,2020-01-01 18:59:00,402.4692400282717,A
C1,D5,T1,2020-01-01 14:30:00,2020-01-01 18:39:00,401.763055896489,A
C1,E1,T1,2020-01-01 17:15:00,2020-01-01 21:39:00,429.3192062900375,A
C1,E2,T1,2020-01-01 14:15:00,2020-01-01 18:39:00,428.3000575390425,A
C1,E3,T1,2020-01-01 15:45:00,2020-01-01 20:10:00,434.49404990052017,A
C1,E4,T1,2020-01-01 13:15:00,2020-01-01 17:43:00,428.1161368991412,A
C1,E5,T1,2020-01-01 15:45:00,2020-01-01 20:09:00,427.19444526914475,A
C2,A1,T1,2020-01-01 13:30:00,2020-01-01 15:59:00,233.23444941275196,A
C2,A2,T1,2020-01-01 14:45:00,2020-01-01 17:07:00,238.63079372440947,A
C2,A3,T1,2020-01-01 14:15:00,2020-01-01 16:34:00,234.74217519268447,A
C2,A4,T1,2020-01-01 15:45:00,2020-01-01 18:06:00,231.38436088890398,A
C2,A5,T1,2020-01-01 13:30:00,2020-01-01 15:53:00,234.31533227762773,A
C2,B1,T1,2020-01-01 14:15:00,2020-01-01 17:13:00,295.7705208662302,A
C2,B2,T1,2020-01-01 16:15:00,2020-01-01 19:12:00,303.78360065356253,A
C2,B3,T1,2020-01-01 16:45:00,2020-01-01 19:52:00,301.23432786698316,A
C2,B4,T1,2020-01-01 14:00:00,2020-01-01 17:00:00,303.6028691314063,A
C2,B5,T1,2020-01-01 13:15:00,2020-01-01 16:18:00,302.77118280749124,A
C2,D1,T1,2020-01-01 14:45:00,2020-01-01 19:00:00,403.6857026680938,A
C2,D2,T1,2020-01-01 17:00:00,2020-01-01 21:13:00,401.1551368775192,A
C2,D3,T1,2020-01-01 15:00:00,2020-01-01 19:14:00,403.90415554149337,A
C2,D4,T1,2020-01-01 17:00:00,2020-01-01 21:11:00,409.497512119488,A
C2,D5,T1,2020-01-01 16:00:00,2020-01-01 20:04:00,406.33056287363996,A
C2,E1,T1,2020-01-01 13:00:00,2020-01-01 17:28:00,434.1976432492777,A
C2,E2,T1,2020-01-01 15:30:00,2020-01-01 19:58:00,429.85313770284614,A
C2,E3,T1,2020-01-01 17:45:00,2020-01-01 22:02:00,425.8490459099799,A
C2,E4,T1,2020-01-01 17:30:00,2020-01-01 21:48:00,428.2711022279671,A
C2,E5,T1,2020-01-01 15:15:00,2020-01-01 19:36:00,431.80049140081326,A
C3,A1,T1,2020-01-01 13:00:00,2020-01-01 15:32:00,234.182680947703,A
C3,A2,T1,2020-01-01 15:45:00,2020-01-01 18:16:00,234.35858844824008,A
C3,A3,T1,2020-01-01 16:00:00,2020-01-01 18:24:00,237.24417297441883,A
C3,A4,T1,2020-01-01 15:15:00,2020-01-01 17:45:00,235.28912871309834,A
C3,A5,T1,2020-01-01 14:15:00,2020-01-01 16:43:00,236.45363065399866,A
C3,B1,T1,2020-01-01 16:15:00,2020-01-01 19:23:00,295.72555859623924,A
C3,B2,T1,2020-01-01 13:45:00,2020-01-01 16:43:00,297.7483956819134,A
C3,B3,T1,2020-01-01 15:45:00,2020-01-01 18:43:00,297.26479663008513,A
C3,B4,T1,2020-01-01 16:00:00,2020-01-01 19:00:00,303.8808139468384,A
C3,B5,T1,2020-01-01 15:30:00,2020-01-01 18:32:00,303.1966486113701,A
C3,D1,T1,2020-01-01 16:00:00,2020-01-01 20:01:00,407.98163631148674,A
C3,D2,T1,2020-01-01 14:15:00,2020-01-01 18:22:00,405.1743690234799,A
C3,D3,T1,2020-01-01 15:15:00,2020-01-01 19:25:00,406.8710413650847,A
C3,D4,T1,2020-01-01 14:00:00,2020-01-01 18:00:00,408.5352933678411,A
C3,D5,T1,2020-01-01 13:45:00,2020-01-01 17:48:00,405.3487708284101,A
C3,E1,T1,2020-01-01 17:45:00,2020-01-01 22:11:00,431.34388543942106,A
C3,E2,T1,2020-01-01 17:15:00,2020-01-01 21:33:00,426.35527330977493,A
C3,E3,T1,2020-01-01 16:45:00,2020-01-01 21:02:00,432.98180673763915,A
C3,E4,T1,2020-01-01 17:00:00,2020-01-01 21:21:00,434.0632489486804,A
C3,E5,T1,2020-01-01 14:00:00,2020-01-01 18:26:00,428.68232317523234,A
C4,A1,T1,2020-01-01 16:30:00,2020-01-01 18:50:00,237.84110271689417,A
C4,A2,T1,2020-01-01 14:30:00,2020-01-01 17:01:00,235.82198472193699,A
C4,A3,T1,2020-01-01 16:45:00,2020-01-01 19:07:00,236.69432873837528,A
C4,A4,T1,2020-01-01 15:00:00,2020-01-01 17:26:00,232.23663293239352,A
C4,A5,T1,2020-01-01 15:45:00,2020-01-01 18:05:00,234.15885240801106,A
C4,B1,T1,2020-01-01 14:15:00,2020-01-01 17:13:00,300.06032514428983,A
C4,B2,T1,2020-01-01 14:30:00,2020-01-01 17:33:00,300.5421488087027,A
C4,B3,T1,2020-01-01 17:00:00,2020-01-01 19:58:00,295.17480736747535,A
C4,B4,T1,2020-01-01 15:45:00,2020-01-01 18:47:00,301.40126806497545,A
C4,B5,T1,2020-01-01 14:45:00,2020-01-01 17:53:00,295.6558200458695,A
C4,D1,T1,2020-01-01 15:15:00,2020-01-01 19:29:00,403.77484482280084,A
C4,D2,T1,2020-01-01 17:15:00,2020-01-01 21:18:00,406.89090389412763,A
C4,D3,T1,2020-01-01 16:45:00,2020-01-01 20:51:00,407.96996481316717,A
C4,D4,T1,2020-01-01 17:45:00,2020-01-01 21:49:00,402.343996026711,A
C4,D5,T1,2020-01-01 13:30:00,2020-01-01 17:43:00,405.46545069284815,A
C4,E1,T1,2020-01-01 16:00:00,2020-01-01 20:19:00,430.0246335187807,A
C4,E2,T1,2020-01-01 17:00:00,2020-01-01 21:27:00,430.8315136771387,A
C4,E3,T1,2020-01-01 16:30:00,2020-01-01 20:58:00,434.90553316509767,A
C4,E4,T1,2020-01-01 13:00:00,2020-01-01 17:16:00,432.96842564000644,A
C4,E5,T1,2020-01-01 13:45:00,2020-01-01 18:14:00,428.35623490241034,A
C5,A1,T1,2020-01-01 17:45:00,2020-01-01 20:13:00,238.63659091490953,A
C5,A2,T1,2020-01-01 15:45:00,2020-01-01 18:05:00,238.92260205886132,A
C5,A3,T1,2020-01-01 14:45:00,2020-01-01 17:07:00,235.79495766012076,A
C5,A4,T1,2020-01-01 14:45:00,2020-01-01 17:11:00,237.95939101999815,A
C5,A5,T1,2020-01-01 17:00:00,2020-01-01 19:30:00,233.92619282120359,A
C5,B1,T1,2020-01-01 13:30:00,2020-01-01 16:40:00,301.1929110194085,A
C5,B2,T1,2020-01-01 13:15:00,2020-01-01 16:22:00,296.7687464648029,A
C5,B3,T1,2020-01-01 16:00:00,2020-01-01 18:57:00,297.727359911587,A
C5,B4,T1,2020-01-01 16:00:00,2020-01-01 19:12:00,304.58929679081757,A
C5,B5,T1,2020-01-01 15:15:00,2020-01-01 18:20:00,295.06266262092447,A
C5,D1,T1,2020-01-01 17:45:00,2020-01-01 22:00:00,401.74246771685074,A
C5,D2,T1,2020-01-01 14:15:00,2020-01-01 18:18:00,400.34404132574053,A
C5,D3,T1,2020-01-01 14:45:00,2020-01-01 18:46:00,402.0202592051673,A
C5,D4,T1,2020-01-01 16:00:00,2020-01-01 20:01:00,404.77346728633466,A
C5,D5,T1,2020-01-01 15:15:00,2020-01-01 19:16:00,406.4538709604847,A
C5,E1,T1,2020-01-01 14:45:00,2020-01-01 19:02:00,434.50874703012965,A
C5,E2,T1,2020-01-01 16:00:00,2020-01-01 20:28:00,429.9169224948785,A
C5,E3,T1,2020-01-01 15:45:00,2020-01-01 20:02:00,425.88630657887865,A
C5,E4,T1,2020-01-01 15:45:00,2020-01-01 20:09:00,432.8741224545476,A
C5,E5,T1,2020-01-01 16:45:00,2020-01-01 21:03:00,427.2003121711944,A
D1,A1,T1,2020-01-01 14:15:00,2020-01-01 16:39:00,242.91042788654488,A
D1,A2,T1,2020-01-01 15:00:00,2020-01-01 17:28:00,240.77927029337252,A
D1,A3,T1,2020-01-01 14:45:00,2020-01-01 17:19:00,242.92371657338842,A
D1,A4,T1,2020-01-01 15:00:00,2020-01-01 17:31:00,249.76197382541326,A
D1,A5,T1,2020-01-01 17:30:00,2020-01-01 20:06:00,242.8116373694367,A
D1,B1,T1,2020-01-01 13:30:00,2020-01-01 17:07:00,361.9890595816583,A
D1,B2,T1,2020-01-01 13:15:00,2020-01-01 17:00:00,369.99526959068135,A
D1,B3,T1,2020-01-01 15:45:00,2020-01-01 19:34:00,367.06846101093373,A
D1,B4,T1,2020-01-01 15:15:00,2020-01-01 18:55:00,365.9119919297405,A
D1,B5,T1,2020-01-01 14:45:00,2020-01-01 18:23:00,364.79078658307367,A
D1,C1,T1,2020-01-01 16:00:00,2020-01-01 20:10:00,420.50916040252673,A
D1,C2,T1,2020-01-01 16:00:00,2020-01-01 20:13:00,417.24716287160993,A
D1,C3,T1,2020-01-01 13:15:00,2020-01-01 17:30:00,424.3050689479511,A
D1,C4,T1,2020-01-01 17:00:00,2020-01-01 21:23:00,424.353756153383,A
D1,C5,T1,2020-01-01 14:45:00,2020-01-01 19:07:00,420.62736369489977,A
D1,E1,T1,2020-01-01 14:00:00,2020-01-01 19:04:00,501.5334704408702,A
D1,E2,T1,2020-01-01 13:00:00,2020-01-01 18:06:00,500.6241353469655,A
D1,E3,T1,2020-01-01 16:30:00,2020-01-01 21:38:00,503.7883723085554,A
D1,E4,T1,2020-01-01 15:45:00,2020-01-01 20:45:00,509.92705173171964,A
D1,E5,T1,2020-01-01 17:30:00,2020-01-01 22:43:00,507.36279354079215,A
D2,A1,T1,2020-01-01 14:45:00,2020-01-01 17:12:00,241.58096573302458,A
D2,A2,T1,2020-01-01 16:45:00,2020-01-01 19:16:00,247.28305930039744,A
D2,A3,T1,2020-01-01 15:00:00,2020-01-01 17:32:00,246.16193900257224,A
D2,A4,T1,2020-01-01 14:00:00,2020-01-01 16:27:00,243.66871517452864,A
D2,A5,T1,2020-01-01 17:00:00,2020-01-01 19:27:00,245.9726128468212,A
D2,B1,T1,2020-01-01 13:30:00,2020-01-01 17:13:00,365.7960026921287,A
D2,B2,T1,2020-01-01 15:45:00,2020-01-01 19:29:00,360.20052570324884,A
D2,B3,T1,2020-01-01 13:00:00,2020-01-01 16:47:00,366.12239881036135,A
D2,B4,T1,2020-01-01 16:30:00,2020-01-01 20:18:00,365.36257161763496,A
D2,B5,T1,2020-01-01 17:15:00,2020-01-01 21:03:00,362.1436568899326,A
D2,C1,T1,2020-01-01 14:30:00,2020-01-01 18:40:00,422.0750806794906,A
D2,C2,T1,2020-01-01 14:45:00,2020-01-01 18:56:00,422.43753508752485,A
D2,C3,T1,2020-01-01 14:15:00,2020-01-01 18:31:00,421.5800984330183,A
D2,C4,T1,2020-01-01 17:15:00,2020-01-01 21:25:00,424.92266330703546,A
D2,C5,T1,2020-01-01 16:45:00,2020-01-01 20:56:00,416.57305068617416,A
D2,E1,T1,2020-01-01 17:15:00,2020-01-01 22:16:00,508.29676734233925,A
D2,E2,T1,2020-01-01 13:30:00,2020-01-01 18:35:00,504.2455862982822,A
D2,E3,T1,2020-01-01 14:30:00,2020-01-01 19:34:00,500.1431152536127,A
D2,E4,T1,2020-01-01 15:45:00,2020-01-01 21:00:00,509.86007187304295,A
D2,E5,T1,2020-01-01 15:45:00,2020-01-01 20:50:00,503.995508754139,A
D3,A1,T1,2020-01-01 16:00:00,2020-01-01 18:34:00,249.0767814462892,A
D3,A2,T1,2020-01-01 17:45:00,2020-01-01 20:21:00,242.01293897767837,A
D3,A3,T1,2020-01-01 16:30:00,2020-01-01 18:55:00,249.72143649388468,A
D3,A4,T1,2020-01-01 14:30:00,2020-01-01 16:56:00,245.97857999368765,A
D3,A5,T1,2020-01-01 15:30:00,2020-01-01 18:05:00,243.36597034324802,A
D3,B1,T1,2020-01-01 13:15:00,2020-01-01 16:52:00,361.7980730334985,A
D3,B2,T1,2020-01-01 17:15:00,2020-01-01 20:54:00,362.42404183936907,A
D3,B3,T1,2020-01-01 13:45:00,2020-01-01 17:33:00,364.57088383666553,A
D3,B4,T1,2020-01-01 13:45:00,2020-01-01 17:36:00,361.86986266562735,A
D3,B5,T1,2020-01-01 13:00:00,2020-01-01 16:39:00,367.4493863874199,A
D3,C1,T1,2020-01-01 17:00:00,2020-01-01 21:15:00,424.9808534923362,A
D3,C2,T1,2020-01-01 17:00:00,2020-01-01 21:12:00,424.621313742871,A
D3,C3,T1,2020-01-01 14:00:00,2020-01-01 18:14:00,421.3350714113741,A
D3,C4,T1,2020-01-01 13:15:00,2020-01-01 17:30:00,423.70386471714966,A
D3,C5,T1,2020-01-01 17:30:00,2020-01-01 21:49:00,415.79326857678996,A
D3,E1,T1,2020-01-01 15:00:00,2020-01-01 20:04:00,506.51996974132373,A
D3,E2,T1,2020-01-01 15:15:00,2020-01-01 20:22:00,508.471700279567,A
D3,E3,T1,2020-01-01 17:15:00,2020-01-01 22:24:00,506.38818296656393,A
D3,E4,T1,2020-01-01 15:45:00,2020-01-01 20:54:00,507.4425821417373,A
D3,E5,T1,2020-01-01 13:30:00,2020-01-01 18:37:00,505.18300257571747,A
D4,A1,T1,2020-01-01 15:15:00,2020-01-01 17:53:00,246.5985024985109,A
D4,A2,T1,2020-01-01 13:45:00,2020-01-01 16:12:00,245.34590260481764,A
D4,A3,T1,2020-01-01 17:30:00,2020-01-01 20:02:00,247.71228380688305,A
D4,A4,T1,2020-01-01 17:00:00,2020-01-01 19:24:00,248.24761801486733,A
D4,A5,T1,2020-01-01 14:30:00,2020-01-01 17:06:00,243.23745353793893,A
D4,B1,T1,2020-01-01 15:00:00,2020-01-01 18:44:00,365.6187862278361,A
D4,B2,T1,2020-01-01 15:45:00,2020-01-01 19:36:00,363.0893485047252,A
D4,B3,T1,2020-01-01 15:45:00,2020-01-01 19:31:00,365.7342920929948,A
D4,B4,T1,2020-01-01 16:15:00,2020-01-01 19:51:00,361.51417549694565,A
D4,B5,T1,2020-01-01 16:30:00,2020-01-01 20:12:00,369.92792671702415,A
D4,C1,T1,2020-01-01 15:30:00,2020-01-01 19:42:00,417.59263516509935,A
D4,C2,T1,2020-01-01 15:30:00,2020-01-01 19:53:00,415.0084632288201,A
D4,C3,T1,2020-01-01 15:30:00,2020-01-01 19:49:00,419.1231797266699,A
D4,C4,T1,2020-01-01 13:30:00,2020-01-01 17:52:00,423.9321195807556,A
D4,C5,T1,2020-01-01 15:45:00,2020-01-01 20:06:00,418.64639404129775,A
D4,E1,T1,2020-01-01 16:30:00,2020-01-01 21:37:00,506.22228137715643,A
D4,E2,T1,2020-01-01 16:30:00,2020-01-01 21:35:00,500.6121742158479,A
D4,E3,T1,2020-01-01 13:45:00,2020-01-01 18:52:00,501.3068560876401,A
D4,E4,T1,2020-01-01 14:15:00,2020-01-01 19:17:00,508.5344062279723,A
D4,E5,T1,2020-01-01 13:45:00,2020-01-01 18:56:00,501.0057411595935,A
D5,A1,T1,2020-01-01 14:45:00,2020-01-01 17:23:00,249.76884559864462,A
D5,A2,T1,2020-01-01 16:30:00,2020-01-01 19:02:00,247.24936062289711,A
D5,A3,T1,2020-01-01 14:30:00,2020-01-01 17:05:00,244.960148336171,A
D5,A4,T1,2020-01-01 17:45:00,2020-01-01 20:09:00,240.90831137259346,A
D5,A5,T1,2020-01-01 16:45:00,2020-01-01 19:20:00,247.22934381156952,A
D5,B1,T1,2020-01-01 16:45:00,2020-01-01 20:23:00,363.2638788232298,A
